peptide,1,2,3,4,5,6,7,8
DiSul-cz-ion,6148.66,3074.834,2050.225,1537.921,1230.538,1025.617,879.244,769.464
SG-CHH-pyro-Q-reduced-by-ion,6148.793,3074.901,2050.27,1537.954,1230.565,1025.639,879.263,769.481
DiSul-by-ion,6149.668,3075.338,2050.561,1538.173,1230.74,1025.785,879.388,769.59
SG-CHH-pyro-Q-reduced-cz-ion,6149.801,3075.405,2050.606,1538.206,1230.767,1025.807,879.407,769.607
DiSul-cz-ion,6150.671,3075.84,2050.896,1538.424,1230.941,1025.952,879.531,769.716
SG-CHH-pyro-Q-reduced-cz-ion,6150.809,3075.908,2050.942,1538.458,1230.968,1025.975,879.551,769.733
DiSul-cz-ion,6151.675,3076.341,2051.23,1538.675,1231.141,1026.119,879.675,769.841
PO-CHH-reduced-by-ion,6151.688,3076.348,2051.235,1538.678,1231.144,1026.121,879.676,769.843
SG-CHH-pyro-Q-reduced-cz-ion,6151.812,3076.41,2051.276,1538.709,1231.169,1026.142,879.694,769.858
PO-CHH-reduced-by-ion,6152.672,3076.84,2051.563,1538.924,1231.341,1026.285,879.817,769.966
SG-CHH-pyro-Q-reduced-cz-ion,6152.816,3076.912,2051.61,1538.96,1231.369,1026.309,879.838,769.984
PO-CHH-pyro-Q-reduced-cz-ion,6153.68,3077.344,2051.898,1539.176,1231.542,1026.453,879.961,770.092
DiSul-by-ion,6153.747,3077.377,2051.921,1539.193,1231.556,1026.464,879.971,770.1
PO-CHH-pyro-Q-reduced-cz-ion,6154.688,3077.848,2052.234,1539.428,1231.744,1026.621,880.105,770.218
PO-CHH-pyro-Q-reduced-cz-ion,6155.691,3078.349,2052.569,1539.679,1231.944,1026.788,880.248,770.343
SG-CHH-reduced-by-ion,6155.705,3078.357,2052.574,1539.682,1231.947,1026.791,880.25,770.345
SG-CHH-pyro-Q-reduced-by-ion,6156.689,3078.849,2052.902,1539.928,1232.144,1026.955,880.391,770.468
PO-CHH-pyro-Q-reduced-cz-ion,6156.694,3078.851,2052.903,1539.929,1232.145,1026.956,880.392,770.469
PO-CHH-reduced-by-ion,6162.62,3081.814,2054.879,1541.411,1233.33,1027.943,881.238,771.209
DiSul-cz-ion,6165.687,3083.347,2055.901,1542.178,1233.944,1028.454,881.676,771.593
SG-CHH-pyro-Q-reduced-by-ion,6165.82,3083.414,2055.945,1542.211,1233.97,1028.477,881.695,771.609
DiSul-cz-ion,6166.695,3083.851,2056.237,1542.43,1234.145,1028.622,881.82,771.719
DiSul-cz-ion,6167.698,3084.353,2056.571,1542.68,1234.346,1028.79,881.964,771.844
DiSul-cz-ion,6168.701,3084.855,2056.906,1542.931,1234.547,1028.957,882.107,771.969
PO-CHH-reduced-by-ion,6169.699,3085.353,2057.238,1543.181,1234.746,1029.123,882.249,772.094
DiSul-by-ion,6170.774,3085.891,2057.596,1543.449,1234.961,1029.302,882.403,772.229
PO-CHH-pyro-Q-reduced-by-ion,6172.604,3086.806,2058.207,1543.907,1235.327,1029.607,882.664,772.457
SG-CHH-pyro-Q-reduced-cz-ion,6172.708,3086.858,2058.241,1543.933,1235.348,1029.625,882.679,772.47
PO-CHH-pyro-Q-reduced-by-ion,6173.588,3087.298,2058.535,1544.153,1235.524,1029.771,882.805,772.58
SG-CHH-reduced-by-ion,6173.716,3087.362,2058.577,1544.185,1235.549,1029.793,882.823,772.596
SG-CHH-pyro-Q-reduced-cz-ion,6174.719,3087.864,2058.912,1544.436,1235.75,1029.96,882.967,772.722
SG-CHH-pyro-Q-reduced-cz-ion,6175.723,3088.365,2059.246,1544.687,1235.951,1030.127,883.11,772.847
DiSul-by-ion,6177.871,3089.439,2059.962,1545.224,1236.38,1030.485,883.417,773.116
DiSul-by-ion,6178.855,3089.931,2060.29,1545.47,1236.577,1030.649,883.557,773.239
PO-CHH-reduced-by-ion,6179.647,3090.327,2060.554,1545.668,1236.736,1030.781,883.671,773.338
DiSul-cz-ion,6179.863,3090.435,2060.626,1545.722,1236.779,1030.817,883.701,773.365
DiSul-by-ion,6180.758,3090.883,2060.925,1545.945,1236.958,1030.966,883.829,773.477
DiSul-cz-ion,6180.87,3090.939,2060.962,1545.973,1236.98,1030.985,883.845,773.491
DiSul-by-ion,6181.742,3091.375,2061.253,1546.191,1237.155,1031.13,883.97,773.6
DiSul-by-ion,6181.749,3091.379,2061.255,1546.193,1237.156,1031.131,883.971,773.6
DiSul-cz-ion,6181.874,3091.441,2061.296,1546.224,1237.181,1031.152,883.989,773.616
DiSul-by-ion,6182.733,3091.871,2061.583,1546.439,1237.353,1031.295,884.111,773.723
DiSul-cz-ion,6182.877,3091.942,2061.631,1546.475,1237.382,1031.319,884.132,773.741
DiSul-cz-ion,6183.741,3092.374,2061.919,1546.691,1237.554,1031.463,884.255,773.849
DiSul-cz-ion,6184.749,3092.878,2062.255,1546.943,1237.756,1031.631,884.399,773.975
DiSul-cz-ion,6185.752,3093.38,2062.589,1547.194,1237.957,1031.799,884.543,774.101
DiSul-cz-ion,6186.756,3093.882,2062.924,1547.445,1238.157,1031.966,884.686,774.226
DiSul-by-ion,6187.8,3094.404,2063.272,1547.706,1238.366,1032.14,884.835,774.357
PO-CHH-reduced-by-ion,6189.631,3095.319,2063.882,1548.164,1238.732,1032.445,885.097,774.586
SG-CHH-reduced-cz-ion,6189.735,3095.371,2063.917,1548.19,1238.753,1032.462,885.112,774.599
PO-CHH-reduced-by-ion,6190.615,3095.811,2064.21,1548.41,1238.929,1032.609,885.237,774.709
SG-CHH-reduced-cz-ion,6190.742,3095.875,2064.253,1548.441,1238.955,1032.63,885.256,774.725
SG-CHH-reduced-cz-ion,6191.746,3096.377,2064.587,1548.692,1239.155,1032.798,885.399,774.85
SG-CHH-reduced-cz-ion,6192.749,3096.878,2064.922,1548.943,1239.356,1032.965,885.542,774.975
DiSul-by-ion,6194.799,3097.903,2065.605,1549.456,1239.766,1033.306,885.835,775.232
DiSul-by-ion,6195.783,3098.395,2065.933,1549.702,1239.963,1033.47,885.976,775.355
DiSul-by-ion,6195.881,3098.445,2065.966,1549.726,1239.983,1033.487,885.99,775.367
DiSul-cz-ion,6196.791,3098.899,2066.269,1549.954,1240.164,1033.638,886.12,775.481
DiSul-by-ion,6197.784,3099.396,2066.6,1550.202,1240.363,1033.804,886.262,775.605
DiSul-cz-ion,6197.798,3099.403,2066.605,1550.205,1240.366,1033.806,886.264,775.607
DiSul-by-ion,6198.768,3099.888,2066.928,1550.448,1240.56,1033.968,886.402,775.728
DiSul-cz-ion,6198.802,3099.905,2066.939,1550.456,1240.567,1033.974,886.407,775.732
DiSul-by-ion,6199.76,3100.384,2067.258,1550.696,1240.758,1034.133,886.544,775.852
DiSul-cz-ion,6199.805,3100.406,2067.274,1550.707,1240.767,1034.141,886.55,775.857
DiSul-by-ion,6200.704,3100.856,2067.573,1550.932,1240.947,1034.291,886.679,775.97
DiSul-by-ion,6205.92,3103.464,2069.312,1552.236,1241.99,1035.16,887.424,776.622
PO-CHH-pyro-Q-reduced-cz-ion,6206.634,3103.821,2069.55,1552.414,1242.133,1035.279,887.526,776.711
DiSul-by-ion,6206.904,3103.956,2069.64,1552.482,1242.187,1035.324,887.564,776.745
PO-CHH-reduced-by-ion,6207.641,3104.325,2069.886,1552.666,1242.335,1035.447,887.67,776.837
DiSul-cz-ion,6207.912,3104.46,2069.976,1552.734,1242.389,1035.492,887.708,776.871
PO-CHH-pyro-Q-reduced-cz-ion,6208.645,3104.826,2070.22,1552.917,1242.535,1035.614,887.813,776.962
DiSul-cz-ion,6208.92,3104.964,2070.312,1552.986,1242.59,1035.66,887.852,776.997
PO-CHH-pyro-Q-reduced-cz-ion,6209.648,3105.328,2070.555,1553.168,1242.736,1035.781,887.956,777.088
DiSul-cz-ion,6209.923,3105.465,2070.646,1553.237,1242.791,1035.827,887.996,777.122
DiSul-cz-ion,6210.926,3105.967,2070.981,1553.487,1242.992,1035.994,888.139,777.248
DiSul-by-ion,6212.809,3106.909,2071.608,1553.958,1243.368,1036.308,888.408,777.483
DiSul-cz-ion,6214.787,3107.898,2072.268,1554.453,1243.764,1036.638,888.691,777.73
DiSul-by-ion,6215.795,3108.401,2072.604,1554.705,1243.965,1036.806,888.835,777.856
DiSul-cz-ion,6216.798,3108.903,2072.938,1554.955,1244.166,1036.973,888.978,777.982
DiSul-by-ion,6217.731,3109.369,2073.249,1555.189,1244.352,1037.128,889.111,778.098
DiSul-cz-ion,6217.802,3109.405,2073.272,1555.206,1244.367,1037.14,889.121,778.107
PO-CHH-reduced-cz-ion,6223.66,3112.334,2075.225,1556.671,1245.538,1038.117,889.958,778.839
DiSul-by-ion,6223.93,3112.469,2075.315,1556.738,1245.592,1038.162,889.997,778.873
PO-CHH-reduced-cz-ion,6224.668,3112.838,2075.561,1556.923,1245.74,1038.285,890.102,778.965
PO-CHH-reduced-cz-ion,6225.671,3113.34,2075.896,1557.174,1245.941,1038.452,890.245,779.091
PO-CHH-reduced-cz-ion,6226.675,3113.841,2076.23,1557.425,1246.141,1038.619,890.389,779.216
DiSul-by-ion,6227.715,3114.361,2076.577,1557.685,1246.349,1038.792,890.537,779.346
DiSul-by-ion,6228.699,3114.853,2076.905,1557.931,1246.546,1038.956,890.678,779.469
DiSul-cz-ion,6231.814,3116.411,2077.943,1558.709,1247.169,1039.476,891.123,779.859
DiSul-cz-ion,6232.822,3116.915,2078.279,1558.961,1247.371,1039.644,891.267,779.985
DiSul-cz-ion,6233.825,3117.416,2078.614,1559.212,1247.571,1039.811,891.41,780.11
DiSul-by-ion,6234.757,3117.883,2078.924,1559.445,1247.758,1039.966,891.543,780.226
DiSul-cz-ion,6234.828,3117.918,2078.948,1559.463,1247.772,1039.978,891.554,780.235
SG-CHH-pyro-Q-reduced-by-ion,6240.711,3120.859,2080.909,1560.934,1248.948,1040.958,892.394,780.971
DiSul-by-ion,6244.742,3122.875,2082.252,1561.941,1249.755,1041.63,892.97,781.475
DiSul-by-ion,6245.726,3123.367,2082.58,1562.187,1249.951,1041.794,893.11,781.598
SG-CHH-pyro-Q-reduced-by-ion,6257.737,3129.372,2086.584,1565.19,1252.354,1043.796,894.826,783.099
DiSul-cz-ion,6261.744,3131.376,2087.92,1566.192,1253.155,1044.464,895.399,783.6
DiSul-by-ion,6262.752,3131.88,2088.256,1566.444,1253.357,1044.632,895.543,783.726
DiSul-cz-ion,6263.756,3132.382,2088.59,1566.695,1253.557,1044.799,895.686,783.851
DiSul-cz-ion,6264.759,3132.883,2088.925,1566.946,1253.758,1044.966,895.829,783.977
PO-CHH-reduced-by-ion,6264.772,3132.89,2088.929,1566.949,1253.761,1044.969,895.831,783.978
PO-CHH-reduced-by-ion,6265.756,3133.382,2089.257,1567.195,1253.957,1045.133,895.972,784.101
PO-CHH-pyro-Q-reduced-cz-ion,6266.764,3133.886,2089.593,1567.447,1254.159,1045.301,896.116,784.227
DiSul-by-ion,6266.831,3133.919,2089.616,1567.464,1254.172,1045.312,896.125,784.236
SG-CHH-pyro-Q-reduced-by-ion,6267.721,3134.365,2089.912,1567.686,1254.351,1045.46,896.253,784.347
PO-CHH-pyro-Q-reduced-cz-ion,6267.772,3134.39,2089.929,1567.699,1254.361,1045.469,896.26,784.353
SG-CHH-pyro-Q-reduced-by-ion,6268.705,3134.857,2090.24,1567.932,1254.547,1045.624,896.393,784.47
PO-CHH-pyro-Q-reduced-cz-ion,6268.775,3134.891,2090.264,1567.95,1254.561,1045.636,896.403,784.479
PO-CHH-pyro-Q-reduced-cz-ion,6269.778,3135.393,2090.598,1568.2,1254.762,1045.803,896.546,784.604
PO-CHH-pyro-Q-reduced-by-ion,6273.652,3137.33,2091.889,1569.169,1255.537,1046.449,897.1,785.088
SG-CHH-reduced-by-ion,6274.764,3137.886,2092.26,1569.447,1255.759,1046.634,897.259,785.227
SG-CHH-pyro-Q-reduced-by-ion,6276.852,3138.93,2092.956,1569.969,1256.177,1046.982,897.557,785.488
SG-CHH-pyro-Q-reduced-by-ion,6277.836,3139.422,2093.284,1570.215,1256.373,1047.146,897.698,785.611
DiSul-cz-ion,6278.771,3139.889,2093.595,1570.449,1256.56,1047.302,897.831,785.728
SG-CHH-pyro-Q-reduced-cz-ion,6278.844,3139.926,2093.62,1570.467,1256.575,1047.314,897.842,785.737
DiSul-cz-ion,6279.779,3140.393,2093.931,1570.701,1256.762,1047.47,897.975,785.854
SG-CHH-pyro-Q-reduced-cz-ion,6279.852,3140.43,2093.956,1570.719,1256.777,1047.482,897.986,785.863
DiSul-cz-ion,6280.782,3140.895,2094.266,1570.951,1256.963,1047.637,898.118,785.98
SG-CHH-pyro-Q-reduced-cz-ion,6280.855,3140.931,2094.29,1570.97,1256.977,1047.649,898.129,785.989
DiSul-cz-ion,6281.785,3141.397,2094.6,1571.202,1257.163,1047.804,898.262,786.105
SG-CHH-pyro-Q-reduced-cz-ion,6281.858,3141.433,2094.625,1571.22,1257.178,1047.816,898.272,786.114
PO-CHH-reduced-by-ion,6282.783,3141.895,2094.933,1571.452,1257.363,1047.97,898.404,786.23
DiSul-by-ion,6283.858,3142.433,2095.291,1571.72,1257.578,1048.15,898.558,786.364
SG-CHH-reduced-by-ion,6284.748,3142.878,2095.588,1571.943,1257.756,1048.298,898.685,786.475
SG-CHH-pyro-Q-reduced-by-ion,6285.732,3143.37,2095.916,1572.189,1257.953,1048.462,898.826,786.598
PO-CHH-reduced-by-ion,6290.679,3145.843,2097.565,1573.426,1258.942,1049.286,899.532,787.217
DiSul-by-ion,6293.842,3147.425,2098.619,1574.216,1259.575,1049.814,899.984,787.612
DiSul-by-ion,6294.826,3147.917,2098.947,1574.462,1259.771,1049.978,900.125,787.735
SG-CHH-pyro-Q-reduced-by-ion,6294.863,3147.935,2098.959,1574.472,1259.779,1049.984,900.13,787.74
DiSul-by-ion,6295.792,3148.4,2099.269,1574.704,1259.965,1050.139,900.263,787.856
DiSul-by-ion,6296.776,3148.892,2099.597,1574.95,1260.162,1050.303,900.403,787.979
DiSul-cz-ion,6297.784,3149.396,2099.933,1575.202,1260.363,1050.471,900.547,788.105
DiSul-cz-ion,6298.792,3149.9,2100.269,1575.454,1260.565,1050.639,900.691,788.231
DiSul-cz-ion,6299.795,3150.402,2100.604,1575.705,1260.765,1050.806,900.835,788.356
PO-CHH-pyro-Q-reduced-by-ion,6300.663,3150.835,2100.893,1575.922,1260.939,1050.95,900.959,788.465
DiSul-cz-ion,6300.799,3150.903,2100.938,1575.956,1260.966,1050.973,900.978,788.482
DiSul-by-ion,6300.884,3150.946,2100.967,1575.977,1260.983,1050.987,900.99,788.492
PO-CHH-pyro-Q-reduced-by-ion,6301.647,3151.327,2101.221,1576.168,1261.136,1051.114,901.099,788.588
SG-CHH-pyro-Q-reduced-cz-ion,6301.751,3151.379,2101.255,1576.194,1261.156,1051.132,901.114,788.601
SG-CHH-reduced-by-ion,6302.759,3151.883,2101.591,1576.446,1261.358,1051.3,901.258,788.727
SG-CHH-pyro-Q-reduced-cz-ion,6303.762,3152.385,2101.926,1576.696,1261.559,1051.467,901.401,788.852
SG-CHH-pyro-Q-reduced-cz-ion,6304.765,3152.887,2102.26,1576.947,1261.759,1051.634,901.545,788.977
DiSul-by-ion,6306.913,3153.961,2102.976,1577.484,1262.189,1051.992,901.851,789.246
PO-CHH-reduced-by-ion,6307.705,3154.356,2103.24,1577.682,1262.347,1052.124,901.965,789.345
DiSul-by-ion,6307.897,3154.453,2103.304,1577.73,1262.386,1052.156,901.992,789.369
DiSul-cz-ion,6308.905,3154.957,2103.64,1577.982,1262.587,1052.324,902.136,789.495
DiSul-cz-ion,6309.913,3155.46,2103.976,1578.234,1262.789,1052.492,902.28,789.621
DiSul-by-ion,6310.869,3155.938,2104.295,1578.473,1262.98,1052.651,902.417,789.74
DiSul-cz-ion,6310.916,3155.962,2104.311,1578.485,1262.99,1052.659,902.423,789.746
DiSul-by-ion,6311.853,3156.43,2104.623,1578.719,1263.177,1052.815,902.557,789.863
DiSul-cz-ion,6311.92,3156.464,2104.645,1578.736,1263.19,1052.827,902.567,789.872
DiSul-by-ion,6313.803,3157.405,2105.273,1579.207,1263.567,1053.14,902.836,790.107
PO-CHH-reduced-by-ion,6317.689,3159.349,2106.568,1580.178,1264.344,1053.788,903.391,790.593
PO-CHH-reduced-by-ion,6318.673,3159.841,2106.896,1580.424,1264.541,1053.952,903.531,790.716
SG-CHH-reduced-cz-ion,6318.777,3159.893,2106.931,1580.45,1264.562,1053.969,903.546,790.729
SG-CHH-reduced-cz-ion,6319.785,3160.396,2107.267,1580.702,1264.763,1054.137,903.69,790.855
DiSul-by-ion,6319.963,3160.485,2107.326,1580.747,1264.799,1054.167,903.716,790.877
SG-CHH-reduced-cz-ion,6320.788,3160.898,2107.601,1580.953,1264.964,1054.305,903.834,790.98
DiSul-by-ion,6320.947,3160.977,2107.654,1580.993,1264.996,1054.331,903.856,791
SG-CHH-reduced-cz-ion,6321.792,3161.4,2107.936,1581.204,1265.165,1054.472,903.977,791.106
DiSul-cz-ion,6321.955,3161.481,2107.99,1581.245,1265.197,1054.499,904,791.126
DiSul-cz-ion,6322.962,3161.985,2108.326,1581.496,1265.399,1054.667,904.144,791.252
DiSul-cz-ion,6323.966,3162.487,2108.66,1581.747,1265.599,1054.834,904.288,791.378
DiSul-by-ion,6324.924,3162.966,2108.98,1581.987,1265.791,1054.994,904.424,791.497
DiSul-cz-ion,6324.969,3162.988,2108.995,1581.998,1265.8,1055.001,904.431,791.503
DiSul-cz-ion,6327.871,3164.44,2109.962,1582.724,1266.381,1055.485,904.845,791.866
DiSul-by-ion,6328.879,3164.943,2110.298,1582.976,1266.582,1055.653,904.989,791.992
DiSul-cz-ion,6329.882,3165.445,2110.633,1583.226,1266.783,1055.82,905.133,792.117
DiSul-cz-ion,6330.886,3165.947,2110.967,1583.477,1266.983,1055.988,905.276,792.243
PO-CHH-pyro-Q-reduced-cz-ion,6334.692,3167.85,2112.236,1584.429,1267.745,1056.622,905.82,792.718
PO-CHH-reduced-by-ion,6335.7,3168.354,2112.572,1584.681,1267.946,1056.79,905.964,792.844
PO-CHH-pyro-Q-reduced-cz-ion,6336.703,3168.856,2112.906,1584.932,1268.147,1056.957,906.107,792.97
PO-CHH-pyro-Q-reduced-cz-ion,6337.707,3169.357,2113.241,1585.183,1268.348,1057.124,906.251,793.095
DiSul-by-ion,6337.973,3169.491,2113.33,1585.249,1268.401,1057.169,906.289,793.128
DiSul-by-ion,6341.867,3171.437,2114.628,1586.223,1269.18,1057.818,906.845,793.615
DiSul-by-ion,6342.851,3171.929,2114.956,1586.469,1269.376,1057.982,906.985,793.738
DiSul-cz-ion,6343.859,3172.433,2115.292,1586.721,1269.578,1058.15,907.129,793.864
DiSul-cz-ion,6344.867,3172.937,2115.627,1586.973,1269.78,1058.318,907.273,793.99
DiSul-cz-ion,6344.898,3172.953,2115.638,1586.98,1269.786,1058.323,907.278,793.994
DiSul-cz-ion,6345.87,3173.439,2115.962,1587.223,1269.98,1058.485,907.417,794.116
DiSul-cz-ion,6345.906,3173.457,2115.974,1587.232,1269.987,1058.491,907.422,794.12
DiSul-cz-ion,6346.874,3173.941,2116.296,1587.474,1270.181,1058.652,907.56,794.241
DiSul-cz-ion,6346.909,3173.958,2116.308,1587.483,1270.188,1058.658,907.565,794.245
DiSul-by-ion,6347.773,3174.39,2116.596,1587.699,1270.361,1058.802,907.689,794.353
DiSul-cz-ion,6347.912,3174.46,2116.643,1587.734,1270.389,1058.825,907.708,794.371
PO-CHH-reduced-cz-ion,6351.719,3176.363,2117.911,1588.686,1271.15,1059.46,908.252,794.847
PO-CHH-reduced-cz-ion,6352.727,3176.867,2118.247,1588.938,1271.352,1059.628,908.396,794.973
PO-CHH-reduced-cz-ion,6353.73,3177.369,2118.582,1589.188,1271.552,1059.795,908.54,795.098
PO-CHH-reduced-cz-ion,6354.733,3177.871,2118.916,1589.439,1271.753,1059.962,908.683,795.223
SG-CHH-pyro-Q-reduced-by-ion,6355.737,3178.373,2119.251,1589.69,1271.954,1060.129,908.826,795.349
DiSul-by-ion,6359.878,3180.443,2120.631,1590.725,1272.782,1060.82,909.418,795.867
DiSul-by-ion,6364.799,3182.903,2122.272,1591.956,1273.766,1061.64,910.121,796.482
SG-CHH-pyro-Q-reduced-by-ion,6372.764,3186.886,2124.927,1593.947,1275.359,1062.967,911.259,797.477
DiSul-by-ion,6374.783,3187.896,2125.6,1594.452,1275.763,1063.304,911.547,797.73
DiSul-by-ion,6375.767,3188.388,2125.928,1594.698,1275.96,1063.468,911.688,797.853
DiSul-by-ion,6379.915,3190.461,2127.31,1595.735,1276.789,1064.159,912.28,798.371
DiSul-by-ion,6381.826,3191.417,2127.947,1596.212,1277.171,1064.478,912.553,798.61
SG-CHH-pyro-Q-reduced-by-ion,6382.748,3191.878,2128.255,1596.443,1277.356,1064.631,912.685,798.725
SG-CHH-pyro-Q-reduced-by-ion,6383.732,3192.37,2128.583,1596.689,1277.553,1064.795,912.826,798.848
SG-CHH-reduced-by-ion,6389.791,3195.399,2130.602,1598.204,1278.764,1065.805,913.691,799.606
SG-CHH-pyro-Q-reduced-by-ion,6389.936,3195.472,2130.651,1598.24,1278.793,1065.829,913.712,799.624
SG-CHH-pyro-Q-reduced-by-ion,6390.92,3195.964,2130.979,1598.486,1278.99,1065.993,913.852,799.747
DiSul-by-ion,6391.81,3196.409,2131.275,1598.708,1279.168,1066.142,913.98,799.858
SG-CHH-pyro-Q-reduced-cz-ion,6391.928,3196.468,2131.315,1598.738,1279.192,1066.161,913.996,799.873
DiSul-by-ion,6392.794,3196.901,2131.603,1598.954,1279.365,1066.306,914.12,799.981
SG-CHH-pyro-Q-reduced-cz-ion,6392.936,3196.972,2131.65,1598.99,1279.393,1066.329,914.14,799.999
PO-CHH-reduced-by-ion,6393.815,3197.411,2131.943,1599.21,1279.569,1066.476,914.266,800.109
SG-CHH-pyro-Q-reduced-cz-ion,6393.939,3197.473,2131.985,1599.241,1279.594,1066.496,914.284,800.124
PO-CHH-reduced-by-ion,6394.799,3197.903,2132.271,1599.456,1279.766,1066.64,914.407,800.232
SG-CHH-pyro-Q-reduced-cz-ion,6394.942,3197.975,2132.319,1599.491,1279.795,1066.664,914.427,800.25
PO-CHH-pyro-Q-reduced-cz-ion,6395.806,3198.407,2132.607,1599.707,1279.968,1066.808,914.55,800.358
PO-CHH-pyro-Q-reduced-cz-ion,6396.814,3198.911,2132.943,1599.959,1280.169,1066.976,914.694,800.484
DiSul-by-ion,6396.942,3198.975,2132.986,1599.991,1280.195,1066.997,914.713,800.5
PO-CHH-pyro-Q-reduced-cz-ion,6397.818,3199.413,2133.278,1600.21,1280.37,1067.143,914.838,800.609
PO-CHH-pyro-Q-reduced-cz-ion,6398.821,3199.914,2133.612,1600.461,1280.57,1067.31,914.981,800.734
SG-CHH-reduced-by-ion,6399.775,3200.391,2133.93,1600.7,1280.761,1067.469,915.117,800.854
SG-CHH-pyro-Q-reduced-by-ion,6400.759,3200.883,2134.258,1600.946,1280.958,1067.633,915.258,800.977
PO-CHH-pyro-Q-reduced-by-ion,6402.695,3201.851,2134.903,1601.43,1281.345,1067.956,915.535,801.219
DiSul-by-ion,6406.926,3203.967,2136.314,1602.487,1282.191,1068.661,916.139,801.748
DiSul-by-ion,6407.91,3204.459,2136.642,1602.733,1282.388,1068.825,916.28,801.871
SG-CHH-pyro-Q-reduced-by-ion,6407.947,3204.477,2136.654,1602.743,1282.396,1068.831,916.285,801.875
DiSul-cz-ion,6408.813,3204.91,2136.943,1602.959,1282.569,1068.975,916.409,801.983
DiSul-by-ion,6409.821,3205.414,2137.279,1603.211,1282.77,1069.143,916.553,802.109
DiSul-cz-ion,6410.824,3205.916,2137.613,1603.462,1282.971,1069.311,916.696,802.235
PO-CHH-reduced-by-ion,6411.825,3206.417,2137.947,1603.712,1283.171,1069.477,916.839,802.36
DiSul-cz-ion,6411.827,3206.418,2137.948,1603.713,1283.172,1069.478,916.839,802.36
DiSul-by-ion,6413.968,3207.488,2138.661,1604.248,1283.6,1069.835,917.145,802.628
SG-CHH-pyro-Q-reduced-cz-ion,6416.778,3208.893,2139.598,1604.95,1284.162,1070.303,917.546,802.979
SG-CHH-reduced-by-ion,6417.785,3209.397,2139.934,1605.202,1284.363,1070.471,917.69,803.105
SG-CHH-pyro-Q-reduced-cz-ion,6418.789,3209.898,2140.268,1605.453,1284.564,1070.638,917.834,803.23
PO-CHH-reduced-by-ion,6419.721,3210.364,2140.579,1605.686,1284.75,1070.793,917.967,803.347
SG-CHH-pyro-Q-reduced-cz-ion,6419.792,3210.4,2140.603,1605.704,1284.765,1070.805,917.977,803.356
DiSul-by-ion,6420.956,3210.982,2140.991,1605.995,1284.998,1070.999,918.143,803.501
DiSul-by-ion,6421.94,3211.474,2141.319,1606.241,1285.194,1071.163,918.284,803.624
DiSul-cz-ion,6422.948,3211.978,2141.655,1606.493,1285.396,1071.331,918.428,803.75
DiSul-by-ion,6423.953,3212.48,2141.989,1606.744,1285.597,1071.499,918.571,803.876
DiSul-cz-ion,6423.956,3212.482,2141.991,1606.745,1285.597,1071.499,918.572,803.876
DiSul-by-ion,6424.937,3212.972,2142.317,1606.99,1285.794,1071.663,918.712,803.999
DiSul-cz-ion,6424.959,3212.984,2142.325,1606.996,1285.798,1071.666,918.715,804.002
DiSul-cz-ion,6425.839,3213.424,2142.618,1607.216,1285.974,1071.813,918.841,804.112
